This file was produced by the Exoplanet Follow-up Observing Program website (exofop.ipac.caltech.edu) on Thu Jan 09 13:58:15 2025
Filter Values: disposition contains CP

"TIC ID","TOI","CTOI","Master priority","SG1A priority","SG1B priority","SG2 priority","SG3 priority","SG4 priority","SG5 priority","ESM","TSM","Predicted Mass (M_Earth)","Time Series Observations","Spectroscopy Observations","Imaging Observations","TESS Disposition","TFOPWG Disposition","TESS mag","TESS mag error","Pipeline Signal ID","Source","Detection","RA (deg)","Dec (deg)","PM RA (mas/yr)","PM RA error","PM Dec (mas/yr)","PM Dec error","Transit Epoch (BJD)","Transit Epoch error","Period (days)","Period error","Duration (hours)","Duration error","Depth (mmag)","Depth (mmag) error","Depth (ppm)","Depth (ppm) error","Planet Radius (R_Earth)","Planet Radius error","Planet Insolation (Earth flux)","Planet Eq Temp (K)","Planet SNR","Stellar Distance (pc)","Stellar Distance error","Stellar Teff (K)","Stellar Teff error","Stellar log(g) (cm/s2)","Stellar log(g) error","Stellar Radius (R_Sun)","Stellar Radius error","Stellar Metallicity","Stellar Metallicity error","Stellar Mass (M_Sun)","Stellar Mass error","Sectors","Comments","Date TOI Alerted (by TESS Project)","Date TOI Updated (by TESS Project)","Date Modified (by ExoFOP-TESS)"
"410214986","200.01","","3","5","5","3","4","4","4","53.6","334.2","31.72","9","59","5","CP","CP","7.8541","0.006","1","spoc-s01-s69-b0A-CP","SPOC","354.915467","-69.196043","79.464","0.074","-67.44","0.045","2458332.308323","0.00027840625","8.1382221772438","0.0000030412186","3.2797025058529","0.038377635","4.190364","0.103227","3852.029987402","95.07076","6.1757681562063","0.47273856","115.82755633047","836.70569123391","46.739357","44.0622","0.0692","5414","161","4.438","","0.95198500156403","0.0705779","","","0.94","0.124858","1,27,28,67,68","DS Tuc A b","2018-11-09","2024-09-05","2024-10-01"
"350618622","201.01","","1","4","1","3","4","4","4","17.5","162.9","90.56","34","3","1","CP","CP","8.5822","0.006","1","spoc-s01-s65-b0A-CP","SPOC","87.401782","-54.910423","7.731","0.052","66.448","0.058","2460177.324576","0.0020008","52.978141944942","0.0000138111245","4.7965245936012","0.017003449","6.913424","0.026765","6347.2690959266","24.65142","11.447149236788","0.54719585","30.265316059852","598.21328422775","277.0269","113.825","0.346","6461.8","83","4.35","0.16","1.3303099870682","0.0634748","0.18","0.12","1.31","0.212157","1,2,3,4,5,6,7,8,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,64,65","TOI 201 b","2019-05-07","2023-10-16","2023-11-02"
"55650590","206.01","","1","5","5","1","4","4","4","9.1","78.1","2.97","7","0","3","CP","CP","12.4312","0.008","1","spoc-s01-s65-b0A-CP","SPOC","73.73822","-62.521874","105.973","0.074","111.015","0.083","2458325.542536","0.0002835781","0.7363132199312","0.0000047654476","0.67368533226497","0.062197004","1.436887","0.085025","1322.5461053628","78.30821","1.5332682138574","0.10285874","117.75816711264","840.17065542403","25.910513","47.7465","0.10975","3358","","4.438","","0.35167598724365","0.0105659","","","0.336144","0.0202765","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,65","TOI-206 b","2019-05-17","2024-01-17","2024-01-27"
"55652896","216.01","","1","4","3","1","4","4","4","7.1","89.3","77.73","28","8","4","CP","CP","11.5748","0.006","1","spoc-s01-s69-b0A-CP","SPOC","73.980013","-63.26033","-22.699","0.045","-56.352","0.054","2458331.488563","0.00026083816","34.505931831303","0.00000923839","3.8206652694224","0.025298946","19.044823","0.081469","17387.983423141","75.03255","10.462516216162","0.6855942","9.5814512060624","448.72221690963","147.80844","177.945","0.879","5025.77","125","4.66348","0.2","0.80173599720001","0.0521859","0.316325","0.1","0.84","0.100203","1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69","TOI-216.01/TOI-216 c; clear TTVs in spoc-s1-s39 multisector","2019-05-07","2024-09-09","2024-10-01"
"55652896","216.02","","1","4","4","1","4","4","4","6","60.2","34.46","28","8","4","CP","CP","11.5748","0.006","2","spoc-s01-s39-b0A-CP","SPOC","73.980013","-63.26033","-22.699","0.045","-56.352","0.054","2459340.904719","0.0015490873","17.38904538708","0.000047948437","2.6516540513584","0.1328006","3.231344","0.176876","2971.7532267698","162.89523","6.484012463502","3.0092702","23.892154670728","563.8759593086","30.600433","177.945","0.879","5025.77","125","4.66348","0.2","0.80173599720001","0.0521859","0.316325","0.1","0.84","0.100203","1,2,3,4,5,6,7,8,9,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39","TOI-216.02 / TOI-216b. Apparent TTVs. Possible additional single around 2046P","2019-05-07","2022-03-30","2023-11-14"
"150098860","220.01","","1","5","5","1","4","4","4","4.1","56.1","8.53","9","6","3","CP","CP","9.6878","0.006","1","qlp-s68-ffi","SPOC","91.799699","-61.99721","-17.815","0.046","-68.361","0.042","2460175.494403","0.0013013","10.6953083","0.0000122","2.044","0.367","0.999337","0.047904","920","44.1205","2.84818","0.165318","66.8553","796","31","90.7402","0.1712","5272.71","45.6","3.98846","0.066564","0.88","0.05","-0.100718","0.0668965","0.9","0.113456","1,2,4,5,6,7,8,9,10,11,12,27,28,29,30,31,32,34,35,36,37,38,39,61,62,63,65,66,68","TOI 220 b (Hoyer et al 2021)","2019-05-07","2024-09-05","2024-09-05"
"9006668","238.01","","1","5","5","1","4","4","4","5.7","55.2","3.09","8","9","11","CP","CP","9.926601","0.006","1","qlp-s69-ffi","SPOC","349.231081","-18.606646","-53.238","0.077","-0.195","0.059","2460205.747992","0.0024743","1.2730965","0.0000027","1.48","0.212","0.449588","0.036627","414","33.7341","1.57925","0.123934","660.277","1412","13","80.5407","0.26635","5024","181","4.5685","0.30183","0.77","0.05","","","0.84","0.0992503","2,29,69","TOI-238 b","2018-11-29","2024-04-25","2024-04-30"
"224225541","251.01","","3","5","5","4","4","3","4","7","75.2","8.4","8","11","1","CP","CP","9.3258","0.006","1","spoc-s01-s69-b0A-CP","SPOC","353.062066","-37.255863","44.639","0.074","1.902","0.07","2458357.305138","0.0008525047","4.9377227322724","0.0000088894185","2.1294253611539","0.6177573","0.917639","0.086643","844.81990922251","79.79778","2.8269897282937","2.6301448","277.74616607081","1041.1942660874","13.305129","99.523","0.4355","5862","190","4.51783","0.262166","0.95575600862503","0.0449473","","","1.04","0.129506","2,29,69","TOI-251 b / TOI-251.01","2018-11-29","2024-09-08","2024-10-01"
"200723869","257.01","","3","4","4","3","4","4","4","21.2","143.5","33.51","4","7","3","CP","CP","7.0286","0.006","1","spoc-s01-s36-b0A-CPKP","SPOC","47.517261","-50.832263","97.912","0.052","27.911","0.082","2459121.270086","0.0011318153","18.387708085385","0.00002926592","6.4051529969427","0.077006675","1.293913","0.027337","1191.0283191956","25.177616","6.3790961592024","0.29591537","211.2844875348","972.3814217891","39.21195","76.9028","0.1948","6382.7","111.3","4.05","0.08","1.7655700445175","0.072387","","","1.28","0.189889","3,4,30","HD 1991 b/ TOI-257 b","2019-01-16","2024-09-09","2024-09-09"
"63898957","261.02","","2","5","5","2","4","3","4","4.8","52.8","10.31","1","7","5","CP","CP","9.03971","0.006","2","spoc","SPOC","15.218141","-24.423993","108.36","0.088","-11.198","0.061","2458389.727185","0.0030371838","13.039358621353","0.0043164864","4.9218324693","0.53144544","0.679449","0.063009","625.59956873454","58.03166","3.348222274179","1.2696187","243.52609462727","1007.5256829432","10.275119","114.495","0.5545","5890.3","57","3.92","0.08","1.31383","0.136209","-0.35","0.09","1.069","0.134583","3","ambiguous period; many transits; period validated as 13.04 days (S Giacalone 2020); validated planet","2018-11-30","2021-09-08","2022-12-14"
"220479565","269.01","","3","5","5","3","4","4","4","7.5","89.7","8.99","6","1","1","CP","CP","12.2958","0.007","1","spoc-s01-s69-b0A-CP","SPOC","75.846283","-54.177721","26.472","0.043","-120.75","0.043","2458381.845549","0.00024341463","3.6977167092347","0.0000022476602","0.93082634088214","0.07256874","5.175721","0.133487","4755.6707294379","122.93876","2.9420439586989","0.21325822","19.194422599678","533.84295111319","41.52972","57.0225","0.07565","3607","","4.438","","0.39792400598526","0.011947","","","0.389135","0.0203323","3,4,5,6,10,13,30,31,32,33,36,63,64,66,67","TOI-269 b","2019-05-17","2024-02-12","2024-02-17"
"259377017","270.01","","1","4","1","1","4","4","4","7.9","154.2","6.39","54","4","4","CP","CP","10.4981","0.007","1","spoc-s01-s36-b0A-CPKP","SPOC","68.41608","-51.957394","82.944","0.05","-269.755","0.051","2459198.961454","0.0005277","5.6605693160307","0.000003858381","1.6631704031277","0.052896116","4.194807","0.071767","3856.1060852118","66.09782","2.4070872308756","0.11973171","9.9407407879545","452.87092260481","51.1377","22.4793","0.01355","3551","74","4.83982","0.382963","0.37435799837112","0.0114957","","","0.362274","0.020491","3,4,5,30,32","TOI-270 c / TOI 270.01","2019-05-17","2024-09-05","2024-09-06"
"259377017","270.02","","1","4","1","1","4","4","4","2.7","112.1","5.72","54","4","4","CP","CP","10.4981","0.007","2","spoc","SPOC","68.41608","-51.957394","82.944","0.05","-269.755","0.051","2458389.679336","0.0005849191","11.379565339631","0.00001514839","2.2350305374591","0.07614999","3.42225","0.082712","3147.0461739044","76.177734","2.2539464482857","0.10260336","3.9180021335391","358.82766299998","39.073574","22.4793","0.01355","3551","74","4.83982","0.382963","0.37435799837112","0.0114957","","","0.362274","0.020491","3,4,5,30,32","TOI-270 d / TOI-270.02","2019-05-17","2021-10-14","2022-12-14"
"259377017","270.03","","1","5","5","1","4","4","4","3.4","11.8","1.78","54","4","4","CP","CP","10.4981","0.007","3","spoc","SPOC","68.41608","-51.957394","82.944","0.05","-269.755","0.051","2458383.733214","0.00070846354","3.3601377067763","0.000008606677","1.4132449716995","0.30529118","1.056891","0.063829","972.95893628126","58.786633","1.1843718271195","0.737667","19.926122608986","538.85938254836","18.003332","22.4793","0.01355","3551","74","4.83982","0.382963","0.37435799837112","0.0114957","","","0.362274","0.020491","3,4,5,30,32","TOI-270 b / TOI 270.03","2019-05-17","2021-10-14","2022-12-14"
"29781292","282.01","","2","5","5","2","4","4","4","2.3","38","19.27","6","16","4","CP","CP","8.9387","0.006","1","spoc-s01-s65-b0A-CP","SPOC","65.238307","-68.102688","22.028","0.039","-10.401","0.043","2460129.286313","0.0074513","56.004505648439","0.00020733997","10.433707860657","0.207373","0.834078","0.018644","767.91925270824","17.171547","4.6074443592591","0.22036916","29.953532669621","596.66664706753","43.312225","139.611","0.428","6321","196","4.22436","0.295755","1.4118900299072","0.0640704","","","1.24","0.199013","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65","HD 28109 c","2019-05-07","2023-11-16","2023-12-08"
"29781292","282.03","","1","5","5","1","4","4","4","0.8","25.2","11.71","6","16","4","CP","CP","8.9387","0.006","3","spoc-s01-s69-b0A-CP","SPOC","65.238307","-68.102688","22.028","0.039","-10.401","0.043","2458355.648726","0.0059792334","84.26076445013","0.00087555114","10.925058990215","0.46590725","0.478009","0.023842","440.16606160109","21.959137","3.4359102478408","0.2032539","17.374466602138","520.71204009991","17.34557","139.611","0.428","6321","196","4.22436","0.295755","1.4118900299072","0.0640704","","","1.24","0.199013","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65","HD 28109 d / TOI 282.03","2019-06-06","2024-02-12","2024-02-17"
"29781292","282.04","","1","5","5","1","4","4","4","1.5","26.1","7.09","6","16","4","CP","CP","8.9387","0.006","4","spoc-s01-s65-b0A-CP","SPOC","65.238307","-68.102688","22.028","0.039","-10.401","0.043","2460176.09556","0.006424","22.8909855","0.000134","2.4656569562911","0.27574107","0.275171","0.019781","253.4100012336","18.218567","2.5594629322876","0.34479496","98.747547714682","803.99126316381","12.901306","139.611","0.428","6321","196","4.22436","0.295755","1.4118900299072","0.0640704","","","1.24","0.199013","1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68","HD 28109 b; multi","2021-10-21","2023-11-16","2023-12-08"
"188570092","294.01","","4","5","5","4","4","4","4","33.5","147.7","65.69","1","3","8","CP","CP","11.3875","0.006","1","qlp-s42-tois","QLP","339.02584","-17.000305","-108.621","0.09","-84.412","0.078","2459457.973621","0.0006235","7.327945","0.0000056","2.896","0.118","14.988425","0.002425","13710","2.23389","9.49027","0.754797","39.3409","697","92","127.589","0.6115","4521","122.6","4.5","0.1","0.79","0.06","","","0.711","0.0828359","2,42","HATS-72 b","2018-12-20","2022-09-20","2022-12-14"
"178155732","396.01","","1","4","1","5","4","4","4","15","175.3","6.32","7","12","5","CP","CP","5.9053","0.006","1","spoc","UNKNOWN","42.984978","-30.814061","123.229","0.07","105.788","0.151","2459120.537697","0.0019433465","5.9739124488142","0.000018663182","3.1235464190677","0.12901346","0.25253","0.011664","232.5621027143","10.742767","2.3917734690011","0.123329535","488.00892261766","1198.7446728799","15.300015","31.964","0.0721","6308.31","52.7451","4.438","","1.284500002861","0.0539246","","","1.24","0.18028","4,30,31","HR 858 c / TOI 396.01","2019-02-08","2021-12-02","2022-12-14"
"178155732","396.03","","1","4","1","1","4","4","4","7.5","118","4.97","7","12","5","CP","CP","5.9053","0.006","3","spoc","SPOC","42.984978","-30.814061","123.229","0.07","105.788","0.151","2459117.261055","0.0023453424","11.230460477076","0.000045497905","3.600997836616","0.2030101","0.22654","0.016847","208.62913702903","15.516351","2.0754664570508","0.20931257","210.33400054343","971.28598031323","11.041638","31.964","0.0721","6308.31","52.7451","4.438","","1.284500002861","0.0539246","","","1.24","0.18028","4,30,31","HR 858 d","2020-06-24","2021-12-02","2022-12-14"
"120896927","402.01","","4","5","5","5","4","4","4","5.5","76.9","3.63","0","12","5","CP","CP","8.3157","0.006","1","spoc-s01-s36-b0A-CPKP","SPOC/QLP","36.867885","-27.636117","-73.59","0.057","-211.614","0.082","2459139.126535","0.0027008","4.7559736792878","0.000018542138","2.5469695669124","0.21605152","0.432894","0.022571","398.63101130969","20.788399","1.7254170228752","0.6993496","161.73143342224","909.53278550704","17.72927","44.8155","0.07055","5175.2","23.6172","4.37657","0.066896","0.84184199571609","0.0418417","0.06","0.0212132","0.88","0.110587","3,4,30","HD 15337 b","2019-01-31","2024-09-09","2024-09-10"
"120896927","402.02","","1","5","5","1","4","4","4","3.1","68.5","5.47","0","12","5","CP","CP","8.3157","0.006","2","spoc-s01-s36-b0A-CPKP","SPOC","36.867885","-27.636117","-73.59","0.057","-211.614","0.082","2459118.955569","0.0036838","17.180721359013","0.000045769633","2.1004813354011","0.3203745","0.738702","0.043232","680.13859038489","39.817078","2.1954034391528","1.6291252","29.178200200686","592.76748662457","15.360436","44.8155","0.07055","5175.2","23.6172","4.37657","0.066896","0.84184199571609","0.0418417","0.06","0.0212132","0.88","0.110587","3,4,30","HD 15337 c","2019-01-31","2024-09-09","2024-09-10"
"94986319","421.01","","1","4","1","5","4","4","4","10","110.8","20.6","3","11","4","CP","CP","9.2711","0.006","1","spoc","QLP","81.853282","-14.27674","-35.687","0.046","50.45","0.064","2459195.308114","0.0007124","16.067522015214","0.000017260583","2.6182382444011","0.06979756","3.185496","0.05156","2929.6501469296","47.487232","4.7909616698683","0.34581897","36.106060444903","625.1939630743","55.85984","74.7969","0.2035","5718","189","4.35658","2.00367","0.86012399196625","0.0494975","","","0.92","0.115758","5,6,32","TOI-421 c / TOI-421.01","2019-05-17","2021-12-02","2023-04-06"
"94986319","421.02","","5","5","5","5","4","5","5","4","54.1","4.38","3","11","4","CP","CP","9.2711","0.006","2","spoc","SPOC","81.853282","-14.27674","-35.687","0.046","50.45","0.064","2458441.280669","0.0015487107","5.1976858356054","0.000029365994","1.8810737311413","0.3464259","0.475046","0.041737","437.43760439744","38.440166","1.9257345858764","0.9877214","162.59178861188","910.73997979487","11.869352","74.7969","0.2035","5718","189","4.35658","2.00367","0.86012399196625","0.0494975","","","0.92","0.115758","5,6,32","TOI-421 b / TOI-421.02","2021-10-21","2021-10-21","2022-12-14"
"31374837","431.01","","1","4","1","4","4","2","4","10.8","169.7","10.82","13","12","5","CP","CP","8.1705","0.006","1","spoc-s01-s36-b0A-PC","QLP","83.26925","-26.72387","16.804","0.039","150.766","0.048","2458440.630295","0.0004820865","12.461008639746","0.000013197421","3.3195777288679","0.09169284","2.258662","0.048018","2078.1425981221","44.225582","3.280949178841","0.32790983","28.358788770451","588.56125490007","45.231777","32.5686","0.03115","4891","111.8","4.62","0.08","0.72663199901581","0.042995","0.02","0.08","0.8","0.0890284","5,6,32","TOI-431 d / TOI 431.01","2019-02-08","2024-04-24","2024-04-25"
"31374837","431.02","","1","5","5","1","4","4","4","21","26.2","2.78","13","12","5","CP","CP","8.1705","0.006","2","spoc-s01-s36-b0A-PC","SPOC","83.26925","-26.72387","16.804","0.039","150.766","0.048","2458438.375965","0.0003433467","0.49005894130619","0.000005511132","1.0123327563119","0.08059802","0.316039","0.012101","291.03997220368","11.14497","1.4741529433549","0.1615313","2120.447466258","1730.7192688943","28.3464","32.5686","0.03115","4891","111.8","4.62","0.08","0.72663199901581","0.042995","0.02","0.08","0.8","0.0890284","5,6,32","TOI-431 b / TOI 431.02","2019-06-06","2024-04-24","2024-04-25"
"70899085","442.01","","1","5","5","5","4","1","4","27.3","155.2","21.79","10","8","9","CP","CP","10.7329","0.007","1","spoc-s01-s36-b0A-CPKP","SPOC/QLP","64.190221","-12.084864","49.766","0.044","-197.253","0.034","2459196.115341","0.0005086","4.0520368","0.0000044","1.5605127851947","0.04151744","6.001573","0.122538","5512.4033192639","112.85521","4.9523133538789","0.17886217","38.544119415954","635.49082041991","44.85534","52.616","0.11525","3779","157","4.64","0.01","0.60775101184845","0.018173","","","0.594367","0.0203488","5,32","LP 714-47 b","2019-02-08","2024-09-09","2024-09-10"
"1528696","448.01","","3","5","5","3","4","4","4","47.9","116.3","53.39","4","1","0","CP","CP","13.1686","0.006","1","spoc-s01-s36-b0A-CPKP","SPOC/QLP","75.795382","-30.399461","-9.339","0.025","-21.995","0.026","2458438.402842","0.00021536286","0.88206242582709","0.000005160957","0.5759672225529","0.10460989","12.838931","0.536144","11755.450928848","493.6848","8.3888940754513","2.225674","983.42459574289","1428.2525760655","28.6565","308.262","1.4125","4669","122","4.52","","0.78288799524307","","","","0.74","","5,32","NGTS-6 b","2019-02-08","2024-09-09","2024-09-10"
"257605131","451.01","","1","5","5","1","4","4","4","4","58.3","14.68","16","3","3","CP","CP","10.2666","0.006","1","spoc","UNKNOWN","62.966385","-37.93973","-11.167","0.039","12.375","0.054","2458416.634939","0.0012756921","16.364873037324","0.00004921217","4.0478301522848","0.20240912","2.255346","0.143861","2075.0944117644","132.4925","3.9248321586982","0.5098805","38.237199932086","634.22195210006","14.497905","123.739","0.385","5481","127.6","4.56","0.08","0.85622602701187","0.0441055","","","0.96","0.124766","4,5,31","TOI-451 d / TOI-451.01","2019-01-31","2021-07-01","2022-12-14"
"257605131","451.02","TIC 257605131.02","5","5","5","5","4","5","5","4.7","47.1","4.4","16","3","3","CP","CP","10.2666","0.006","2","spoc","SPOC","62.966385","-37.93973","-11.167","0.039","12.375","0.054","2458410.999327","0.0012462778","1.858662422912","0.000013506013","2.0525796784607","0.42424858","0.540471","0.057933","497.66834966365","53.357212","1.9323657201288","1.8722088","695.18796312443","1309.6200353111","10.002181","123.739","0.385","5481","127.6","4.56","0.08","0.85622602701187","0.0441055","","","0.96","0.124766","4,5,31","TOI-451 b","2021-07-28","2021-07-28","2022-12-14"
"257605131","451.03","TIC 257605131.03","5","5","5","5","4","5","5","3.2","43.3","7.89","16","3","3","CP","CP","10.2666","0.006","3","spoc","SPOC","62.966385","-37.93973","-11.167","0.039","12.375","0.054","2458411.806253","0.0020315396","9.1910791506294","0.00009691549","3.0556770447912","0.38808247","1.021996","0.123078","940.85002187849","113.352394","2.7251006134824","0.87950623","82.517791131016","768.69958762585","9.849737","123.739","0.385","5481","127.6","4.56","0.08","0.85622602701187","0.0441055","","","0.96","0.124766","4,5,31","TOI-451 c","2021-07-28","2021-07-28","2022-12-14"
"98796344","455.01","","4","5","5","4","4","4","4","7.9","43","2.68","33","14","7","CP","CP","8.84294","0.008","1","spoc","UNKNOWN","45.462478","-16.594496","-369.196","0.14","-268.51","0.147","2459168.295274","0.0007279","5.3587759524822","0.000007548971","1.369776439469","0.14748554","2.94464","0.144175","2708.4393715462","132.78087","1.4454154065126","0.29846486","6.2795537094994","403.74015405758","20.253843","6.86929","0.003805","3562","83","4.97389","0.060229","0.27595299482346","0.00828276","","","0.249439","0.0201557","4,31","LTT 1445 A b","2019-02-08","2021-12-02","2022-12-14"
"33692729","469.01","","1","4","1","1","4","4","4","7","86.4","12.37","5","17","3","CP","CP","8.7615","0.006","1","spoc-s01-s36-b0A-CPKP","SPOC","93.057845","-14.649317","-79.262","0.077","162.701","0.077","2458474.569581","0.0012097756","13.630802405627","0.00003529175","4.3426564238842","0.1637294","1.280951","0.04287","1179.103333885","39.483753","3.5493962352208","0.38449073","60.16031171354","710.30892079377","25.067589","68.192","0.17675","6114","194","4.5101","0.263951","1.0052800178528","0.0565427","","","0.91","0.118028","6,33","HD 42813 b","2019-02-27","2024-09-09","2024-09-10"
"37770169","470.01","","4","5","5","4","4","4","4","6.3","61.1","19.32","6","3","4","CP","CP","10.6995","0.006","1","spoc-s01-s36-b0A-PC","SPOC/QLP","94.009904","-25.031411","52.515","0.028","-67.02","0.039","2458474.494915","0.0016063525","12.191455829567","0.000040807266","3.3188127133078","0.18263032","2.853867","0.113457","2625.0570736792","104.49199","4.6131318963654","0.42131928","44.755138081173","659.67568227346","23.24246","130.46","0.3995","5418","185","4.57259","0.29621","0.84097099304199","0.0507437","","","0.862","0.109459","6,33","TOI-470 b","2019-02-27","2024-09-08","2024-09-09"
"317548889","480.01","","3","5","5","4","4","3","4","10.8","110.9","8.34","2","20","3","CP","CP","6.7799","0.006","1","spoc-s01-s36-b0A-PC","SPOC","88.378462","-16.265397","-43.419","0.077","-90.042","0.084","2458469.562003","0.0009415649","6.8659582442257","0.000017074713","3.4557610447519","0.24825074","0.362712","0.020215","334.01455887026","18.618645","2.8144914501782","0.841036","531.52098479018","1224.6157859483","16.847942","54.5306","0.12465","6212.63","49.0057","4.438","","1.5000400543213","0.0580779","","","1.2","0.163384","6,33","TOI-480 b","2019-02-27","2024-09-09","2024-09-10"
